.\files\Apple___Apple_scab
Number	Total Leaf Area	Percent Leaf Damage	Image name
 104 	     1860      	    430.268817     	1a64abff-82d4-45dc-b984-f1a5e6a5229e___FREC_Pwd.M 4952.JPG
 105 	     4067      	    688.787804     	1a6892ee-0f34-475b-b11b-5fc26de6b6d6___FREC_Pwd.M 5041.JPG
 106 	     10261     	    141.068122     	1aa7235d-9c4e-47c1-9a38-20f7ff3022df___FREC_Pwd.M 5123.JPG
 107 	     1216      	    2030.098684    	1bbbffe8-ebdd-497c-b8ed-d90ad1a901e8___FREC_Pwd.M 4755.JPG
 108 	      434      	    5308.064516    	1bfcf3d6-6103-4e03-acc5-a19127a4d60e___FREC_Pwd.M 0494.JPG
 109 	      953      	    2824.134313    	1c0ef846-0a17-4c88-b0c2-11eea5a40378___FREC_Pwd.M 0525.JPG
 110 	     5645      	    631.124889     	1c129f29-63c1-4d17-8df9-191551142f0b___FREC_Pwd.M 4910.JPG
 111 	     1099      	    3014.376706    	1c2c7320-bf17-4245-a488-79aa47964c61___FREC_Pwd.M 0447.JPG
 112 	     5372      	    484.586746     	1ca9be51-dea4-4075-8907-e583f85254b2___FREC_Pwd.M 4850.JPG
 113 	     1407      	    2266.240227    	1cc8262f-97fa-4259-9c87-d2abd7b284a2___FREC_Pwd.M 0443.JPG
 114 	     3318      	    819.770946     	1cfdbaaf-526b-45df-a078-758fd4f5c1f3___FREC_Pwd.M 4943.JPG
 115 	      900      	    4015.555556    	1d792544-0c6e-4d7c-b61f-a4a9e034e630___FREC_Pwd.M 0358.JPG
 116 	     1321      	    2107.570023    	1d8075d8-202f-44a6-821d-a596eb480c5c___FREC_Pwd.M 4576.JPG
 117 	     2134      	    843.861293     	1d8a567d-a66b-4d8e-8505-0dc919534d38___FREC_Pwd.M 0402.JPG
 118 	     2621      	    928.729493     	1d9a02a1-60f6-430f-aef2-5db080ad7f32___FREC_Pwd.M 4993.JPG
 119 	     14711     	    109.489498     	1e223698-b6c1-4c4d-8762-240c0435ce09___FREC_Pwd.M 5100.JPG
 120 	     2226      	    1466.936208    	1e41d6af-63c2-47c2-8a71-f41e558eadbf___FREC_Pwd.M 4557.JPG
 121 	     1676      	    739.976134     	1e5a88c6-d50c-4e12-8e9a-93c69595143e___FREC_Pwd.M 4858.JPG
 122 	     1478      	    2266.982409    	1e6e1d27-5a7d-4f2a-ad97-9cc632136ea9___FREC_Pwd.M 0578.JPG
 123 	     7199      	    123.586609     	1e9cbbdb-4760-4218-881c-9ef0c25e396c___FREC_Pwd.M 5054.JPG
 124 	     1361      	    659.074210     	1ec4000c-0a5a-4a9c-8af8-986421967119___FREC_Pwd.M 4529.JPG
 125 	     1441      	    2297.085357    	1ed7d523-d881-4db0-8323-8bed7bf48696___FREC_Pwd.M 0306.JPG
 126 	     1480      	    2025.067568    	1ef6c65c-a1d5-48a0-8252-31cddc3eda45___FREC_Pwd.M 0581.JPG
 127 	      841      	    3693.103448    	1f58631e-fd2c-4a0f-8cea-bc8a9feee0eb___FREC_Pwd.M 0285.JPG
 128 	      815      	    3805.889571    	2030c843-fee8-4b7d-b784-faac863a658f___FREC_Pwd.M 4606.JPG
 129 	     3167      	    1057.909694    	207ffec3-0692-474d-bee1-8cde0affb7db___FREC_Pwd.M 0496.JPG
 130 	     1046      	    2698.661568    	2098320d-1c84-4513-9deb-1b95a48b4a73___FREC_Pwd.M 0243.JPG
 131 	      555      	    4792.072072    	20a0fb52-b873-433d-9969-78c1a8d9d232___FREC_Pwd.M 4594.JPG
 132 	     2747      	    465.016382     	20b3dbf2-058a-4b8c-8c1d-202b60da82f6___FREC_Pwd.M 0406.JPG
 133 	      35       	   20400.000000    	20eb5eb7-f33c-4e22-bb64-41656c02f1ae___FREC_Pwd.M 4986.JPG
 134 	     1410      	    2254.113475    	21b85757-b8ee-4165-9380-ebeade7f3ab7___FREC_Pwd.M 4978.JPG
 135 	      587      	    3728.960818    	21c25748-40c8-4d89-82fb-45c0607b2bd1___FREC_Pwd.M 4890.JPG
 136 	     3028      	    1088.804491    	21f36453-b011-4ac8-8156-2876561b154c___FREC_Pwd.M 0424.JPG
 137 	     1183      	    1885.207101    	220722bd-e1c2-4c24-98a3-030e93663161___FREC_Pwd.M 4990.JPG
 138 	     5138      	    591.319580     	22259775-b4b5-4e64-a56f-b2be4260346d___FREC_Pwd.M 5133.JPG
 139 	     1670      	    1248.203593    	226bc7bb-e0ba-4c98-b7f6-cef16129a3d8___FREC_Pwd.M 4883.JPG
 140 	      859      	    3830.384168    	22e426ba-5abc-4c1c-85fb-00a603b378f7___FREC_Pwd.M 0560.JPG
 141 	      349      	    8901.432665    	22e84a9b-127f-440a-81eb-620c907c6166___FREC_Pwd.M 0363.JPG
 142 	      243      	    4730.041152    	22f57320-eb78-472e-ba00-716f3385ddeb___FREC_Pwd.M 4844.JPG
 143 	     1078      	    3052.782931    	230895ef-e471-4e5a-bde2-38b53729f3ee___FREC_Pwd.M 4598.JPG
 144 	      641      	    1952.106084    	233b15f8-3605-4c36-884f-a5689e202c75___FREC_Pwd.M 5135.JPG
 145 	      448      	    7086.383929    	23572444-7b88-4f2d-8178-d825b8d3f939___FREC_Pwd.M 0591.JPG
 146 	     2625      	    439.733333     	236cbbdd-72dd-4bf6-84ac-a26f5599804f___FREC_Pwd.M 4521.JPG
 147 	      503      	    6888.071571    	2379a24b-53be-4b4d-84bd-e16bce210f16___FREC_Pwd.M 0360.JPG
 148 	      123      	   22465.853659    	23e08ad8-dc78-4b12-bb24-8fb2eec6065d___FREC_Pwd.M 4827.JPG
 149 	     1929      	    1791.861068    	240240b2-ab73-4831-bd3b-da01d626f346___FREC_Pwd.M 0373.JPG
 150 	      543      	    2690.976059    	2455344b-ad0b-4798-9e85-a80392d79d95___FREC_Pwd.M 4728.JPG
 151 	     3899      	    398.076430     	245733d5-60d3-4db2-8843-134b973b6e6b___FREC_Pwd.M 4665.JPG
 152 	     1110      	    2593.693694    	24933275-9337-474d-b6ce-c372b58dbc7f___FREC_Pwd.M 0430.JPG
 153 	     9850      	    319.868020     	24b87765-3573-429f-a05f-0c969276b18f___FREC_Pwd.M 0405.JPG
 154 	      827      	    3099.274486    	24eed179-7de3-4add-9af2-773fb4641fd3___FREC_Pwd.M 4626.JPG
 155 	     1380      	    2471.376812    	25369852-ce99-4d86-8b53-6b7553f91aac___FREC_Pwd.M 4564.JPG
 156 	     1567      	    2112.316528    	2590bd2f-bef8-4dea-9835-d0740aef6778___FREC_Pwd.M 4514.JPG
 157 	     2381      	    998.446031     	25d7583a-4dee-4848-abb9-43029421ec3d___FREC_Pwd.M 4951.JPG
 158 	     14382     	    139.194827     	261f74c4-437a-49a1-8039-a04f6ee6e986___FREC_Pwd.M 4819.JPG
 159 	      653      	    5255.895865    	262d3414-831c-40a9-bb5b-727985e6d271___FREC_Pwd.M 0573.JPG
 160 	     8799      	    360.143198     	26cdf0b5-906d-4341-a07b-d8d9ec21cda7___FREC_Pwd.M 5151.JPG
 161 	      163      	   18291.411043    	26dc2692-b056-4e8b-99c5-05ebd249718a___FREC_Pwd.M 4578.JPG
 162 	     1428      	    1981.582633    	26f784f0-b392-4075-9865-055e845e9170___FREC_Pwd.M 4473.JPG
 163 	      889      	    2052.418448    	26fb02d8-2009-475e-8a92-ec576e757205___FREC_Pwd.M 4736.JPG
 164 	     10029     	    312.264433     	2802cffd-4801-4479-a0a1-c403c5e021df___FREC_Pwd.M 5154.JPG
 165 	     1270      	    2116.614173    	28dbfc6e-d023-40e6-aa85-8164fd960707___FREC_Pwd.M 4719.JPG
 166 	     1996      	    478.106212     	29533f16-ecd8-4813-9aef-183c0caff693___FREC_Pwd.M 4855.JPG
 167 	     9039      	    284.113287     	298721d3-169b-46d0-bf19-c54f7c07e0c9___FREC_Pwd.M 5148.JPG
 168 	     1995      	    952.631579     	2a47f1fa-4127-4f76-b1d3-00651dc680f1___FREC_Pwd.M 4848.JPG
 169 	     2809      	    1283.268067    	2a4aa38d-38dc-4e3d-8584-e248d9f1349d___FREC_Pwd.M 0502.JPG
 170 	     3661      	    421.169079     	2ab4a5c8-c899-4dc2-978a-606b63030047___FREC_Pwd.M 0457.JPG
 171 	     1791      	    1788.330542    	2ad49112-96a3-42df-a00f-72df73f8efaa___FREC_Pwd.M 4610.JPG
 172 	      125      	    7796.800000    	2b040db3-7f12-4ade-b589-083f94472572___FREC_Pwd.M 0435.JPG
 173 	     3231      	    926.802847     	2b1b73ab-346e-4a2d-94b2-c17aaffaed3d___FREC_Pwd.M 4749.JPG
 174 	     1764      	    892.063492     	2b249264-7b72-4e2d-98b1-5cf889e9d3c2___FREC_Pwd.M 4991.JPG
 175 	     29660     	    112.447741     	2b433e05-810e-447c-92b6-023779814127___FREC_Pwd.M 4966.JPG
 176 	      664      	    1897.891566    	2b4e1ad2-bea7-450b-9d25-35700becc958___FREC_Pwd.M 4805.JPG
 177 	     3823      	    822.181533     	2b61ad8d-5292-4ac0-aced-1c295a38e2d0___FREC_Pwd.M 0427.JPG
 178 	     19632     	    141.131826     	2b80f0a1-6e46-44ab-b87f-313cdf377280___FREC_Pwd.M 4822.JPG
 179 	     1139      	    3073.485514    	2b9d11fa-aa07-4aa7-b4e7-eef5d6c20b4b___FREC_Pwd.M 4757.JPG
 180 	     20125     	    134.777640     	2bcdc570-6ff7-4a62-8424-0a1c44e22fdb___FREC_Pwd.M 4818.JPG
 181 	     4309      	    747.922952     	2c45c7d5-235f-49ff-ba53-f65456d933ec___FREC_Pwd.M 0428.JPG
 182 	     5506      	    499.763894     	2c972b35-2f4c-4658-ac84-3bb1af7a746d___FREC_Pwd.M 4660.JPG
 183 	     2917      	    625.505656     	2c9735ee-ac5b-4312-8956-beadb239456f___FREC_Pwd.M 4527.JPG
 184 	     24448     	    107.170321     	2c9a1c22-8603-4181-aa14-78ff3b683380___FREC_Pwd.M 5113.JPG
 185 	     1945      	    1467.352185    	2d356a28-26fe-45e9-8f3d-d65c7a5be236___FREC_Pwd.M 0420.JPG
 186 	     3092      	    754.042691     	2d3bb91c-e8c9-4c1f-8823-645c3eaf9ec5___FREC_Pwd.M 4544.JPG
 187 	     4133      	    827.994193     	2d3d785e-5f8b-4d57-b78a-998f030edd9d___FREC_Pwd.M 4908.JPG
 188 	      579      	    3935.233161    	2d6e93fc-445f-449c-a5f8-c16afaf73e3e___FREC_Pwd.M 4969.JPG
 189 	      316      	    9260.126582    	2d9f4080-ce6a-44d4-8a51-1f3cd2be4570___FREC_Pwd.M 0490.JPG
 190 	     3071      	    721.621622     	2dcb0928-493c-48c4-ac4f-3606f35564b8___FREC_Pwd.M 5005.JPG
 191 	      426      	    5239.436620    	2e013069-b7c5-4fa1-a425-4a8ec53f6e07___FREC_Pwd.M 4886.JPG
 192 	      585      	    5885.641026    	2e819085-5262-4a14-989b-e21480ba948a___FREC_Pwd.M 0499.JPG
 193 	      921      	    2699.239957    	2e83ac75-fc6d-4c88-b62f-474e244e6944___FREC_Pwd.M 4481.JPG
 194 	     1565      	    1456.805112    	2eb1542f-217e-488e-853c-3fe8f3044e10___FREC_Pwd.M 4998.JPG
 195 	      484      	    5455.371901    	2edb2db6-cf09-435a-a6cf-0be88fa6a433___FREC_Pwd.M 0300.JPG
 196 	     11703     	    317.978296     	2efa6588-be35-4f92-b347-e42056d1b98a___FREC_Pwd.M 5003.JPG
 197 	     12446     	    103.953077     	2f2fdc52-8420-41d1-ab72-320a99c27537___FREC_Pwd.M 5101.JPG
 198 	     1950      	    1718.615385    	2f32bc53-9b0c-44e4-be95-e7fadfdda078___FREC_Pwd.M 4502.JPG
 199 	     25222     	    140.976132     	3060a921-5f6b-4d36-b208-4a68bccbb5de___FREC_Pwd.M 4729.JPG
 200 	      840      	    1693.809524    	30ba2ad1-d339-44c8-a41f-5798b867600a___FREC_Pwd.M 5020.JPG
 201 	     1383      	    1357.266811    	30c6065a-983d-4bba-bce7-5ae0e9bce60c___FREC_Pwd.M 4676.JPG
 202 	      943      	    3141.781548    	30e77fa2-3d3d-4ae4-aa44-f8f877f420af___FREC_Pwd.M 0592.JPG
 203 	     3419      	    881.339573     	30f5084a-f9c5-4ba0-839f-c000a0ad0608___FREC_Pwd.M 5131.JPG
 204 	     5964      	    507.159624     	312f2fb1-f0f5-414c-9b3d-eccacf0d2129___FREC_Pwd.M 0403.JPG
 205 	     5189      	    282.231644     	316828ef-b126-4db2-a7d7-91723dff4f53___FREC_Pwd.M 4549.JPG
 206 	     3038      	    1099.045425    	31a54a72-3f8a-4b00-b283-7b8b20d72234___FREC_Pwd.M 4685.JPG
 207 	     6034      	    141.895923     	31e0b236-bd92-4020-976d-520cdff0e28b___FREC_Pwd.M 5066.JPG
 208 	     1993      	    1180.782740    	31f275aa-0701-4a56-b9df-16e5ee852b4a___FREC_Pwd.M 4674.JPG
 209 	     2415      	    400.703934     	3206d163-a96f-4a2f-b497-3da3c1c79c6f___FREC_Pwd.M 4534.JPG
 210 	     3270      	    692.079511     	3241ea49-4272-490b-95d5-6797a3aea739___FREC_Pwd.M 0408.JPG
 211 	      410      	    6400.000000    	324c0529-3992-4015-91f2-1f8c8b87940f___FREC_Pwd.M 0323.JPG
 212 	     1048      	    2517.843511    	327470f8-b708-4976-b2fa-873da3ef6b39___FREC_Pwd.M 0319.JPG
 213 	      416      	    3386.538462    	328041cc-6302-4d95-8160-f976e6e61426___FREC_Pwd.M 0257.JPG
 214 	     1606      	    2017.247821    	32caa2e2-5e11-4c70-be6c-118f3599b910___FREC_Pwd.M 4901.JPG
 215 	      927      	    3002.912621    	32f9b09e-963a-4724-99cc-d4b4adff9914___FREC_Pwd.M 0317.JPG
 216 	     5953      	    479.422140     	3334bbce-5987-4c52-b2e1-105dab961167___FREC_Pwd.M 4994.JPG
 217 	      869      	    3718.296893    	339f6950-ae1f-4907-aaf1-ef0652c8756e___FREC_Pwd.M 0530.JPG
 218 	      763      	    4546.395806    	341d8850-26e0-4ac5-a560-da2be3fc4b24___FREC_Pwd.M 0349.JPG
 219 	     2293      	    912.952464     	34689f90-5a67-4241-a9ef-631279bde67a___FREC_Pwd.M 4543.JPG
 220 	     1252      	    1798.242812    	3494b335-17d6-437c-9bd2-cf43202f8576___FREC_Pwd.M 4903.JPG
 221 	      542      	    5067.712177    	34db0ad3-64b1-4369-a52f-04641800a4c9___FREC_Pwd.M 0316.JPG
 222 	     2585      	    752.611219     	34ef9fe3-385a-49a0-981d-483175edfcd1___FREC_Pwd.M 5161.JPG
 223 	     2636      	    1161.911988    	3531b280-cdf5-4983-b83e-21259674d575___FREC_Pwd.M 4907.JPG
 224 	      642      	    4450.467290    	3566fc56-22cf-4401-9dfe-5a8f0072bf04___FREC_Pwd.M 0491.JPG
 225 	     9358      	    121.831588     	356ef788-2518-4519-8df0-c92c41cb8249___FREC_Pwd.M 5104.JPG
 226 	     1294      	    2310.973725    	3578c9a5-57d9-4ed9-bfec-d9f889742827___FREC_Pwd.M 4635.JPG
 227 	     2106      	    1221.889839    	35a85e44-5398-4e77-928f-f268246c62f4___FREC_Pwd.M 4788.JPG
 228 	     1317      	    2036.446469    	35b90fdd-38f4-44b5-ad59-16812595024e___FREC_Pwd.M 4575.JPG
 229 	     1517      	    755.438365     	35d6c68e-d0c0-49d7-80c5-b3cb2618f933___FREC_Pwd.M 4686.JPG
 230 	      436      	    5396.559633    	3632065f-bc6e-486c-9f86-c0d37edbb762___FREC_Pwd.M 4487.JPG
 231 	      223      	    9199.103139    	36875378-8b7e-484f-a557-f1a2d2a9b308___FREC_Pwd.M 4582.JPG
 232 	     1070      	    1174.205607    	36999b1a-e562-4120-bfb6-5acf1988ebc0___FREC_Pwd.M 0477.JPG
 233 	     2814      	    737.384506     	36ac8741-4a25-4c69-9158-93ec279974fa___FREC_Pwd.M 4528.JPG
 234 	      181      	   10845.303867    	37d9fccc-2d35-48c0-be73-f56b5a1e7665___FREC_Pwd.M 0303.JPG
 235 	     4824      	    757.213930     	38895ed0-5a4e-4954-8778-9f022267431e___FREC_Pwd.M 4997.JPG
 236 	     1306      	    2287.289433    	3889d54c-d40e-4663-bef0-d2df478ee413___FREC_Pwd.M 0374.JPG
 237 	      919      	    3026.550598    	38b9665e-5c2e-4f30-9909-015cf9b3a4ef___FREC_Pwd.M 0481.JPG
 238 	      229      	   11675.982533    	3928d15a-b841-4524-a5be-b34546c358f2___FREC_Pwd.M 0324.JPG
 239 	     3010      	    1231.594684    	392bcdd9-eed3-4f4e-a56f-227b990d9719___FREC_Pwd.M 0531.JPG
 240 	     1017      	    2973.746313    	3947085c-910c-4251-bd9f-90c25fddcb3a___FREC_Pwd.M 0576.JPG
 241 	     1960      	    1430.255102    	3983b22e-b3b0-464f-b623-bf9131cb513a___FREC_Pwd.M 4741.JPG
 242 	     4241      	    461.070502     	39f93ec3-f932-4640-a888-2e3d4d6a568d___FREC_Pwd.M 4860.JPG
 243 	     3491      	    817.158407     	3a043be9-9ea9-4017-9ebc-1a10084dbe08___FREC_Pwd.M 0388.JPG
 244 	     1089      	    2908.080808    	3a15932f-38c1-4728-ac2f-fa067662c8e3___FREC_Pwd.M 0563.JPG
 245 	     1509      	    474.552684     	3a9dde01-97de-4650-b6e8-1f76b1597e7e___FREC_Pwd.M 4864.JPG
 246 	      779      	    4244.159178    	3aeba7fc-1239-4e6f-812c-e9b5848874ed___FREC_Pwd.M 0242.JPG
 247 	     4487      	    653.242701     	3b29c5d1-5a66-421c-974c-38c604b918ae___FREC_Pwd.M 5030.JPG
 248 	     13787     	    104.272140     	3b4e1c6c-b021-4cc6-adaf-fb3e61035600___FREC_Pwd.M 5126.JPG
 249 	      565      	    3475.575221    	3b9e2d81-4659-4771-8210-eea9f4500b44___FREC_Pwd.M 4483.JPG
 250 	      278      	   10542.446043    	3bfa3406-fb45-4b15-ab2c-5a7cb8d41794___FREC_Pwd.M 0489.JPG
 251 	      934      	    3329.014989    	3c110656-9094-491e-909a-2cfc7a743972___FREC_Pwd.M 0492.JPG
 252 	     1354      	    1198.670606    	3c233862-81bf-4d35-a9df-7855e32df9f7___FREC_Pwd.M 4912.JPG
 253 	     18111     	    139.539506     	3c51251b-482f-4753-adff-c0049bcb9a6a___FREC_Pwd.M 5118.JPG
 254 	     2000      	    945.850000     	3c62ecda-0c15-4a6c-9343-f4a54d4e27cb___FREC_Pwd.M 4536.JPG
 255 	      498      	    5913.654618    	3c726192-540f-4ce5-9590-0aa8500e195c___FREC_Pwd.M 0547.JPG
 256 	     2751      	    989.240276     	3d8f843b-61ff-425f-9233-00d02606e005___FREC_Pwd.M 4697.JPG
 257 	     1871      	    1629.342598    	3d908213-1f46-40a1-b4d6-567d4f05edfe___FREC_Pwd.M 0287.JPG
 258 	     2511      	    1042.811629    	3d98a949-80b5-44ab-bdc5-37a8d6029af2___FREC_Pwd.M 4713.JPG
 259 	      215      	    2663.720930    	3e259f31-d7a8-4999-b0e6-12c74e98687a___FREC_Pwd.M 4791.JPG
 260 	      69       	   28059.420290    	3e6d1db1-c9f7-451d-a79b-0a11260e5a92___FREC_Pwd.M 0493.JPG
 261 	      614      	    4776.547231    	3e71bd88-d17c-4e8f-b32b-9848ddc093ce___FREC_Pwd.M 4509.JPG
 262 	      649      	    3001.078582    	3e888774-5b36-4346-8627-484de167ea88___FREC_Pwd.M 4982.JPG
 263 	     8900      	    452.943820     	3ec67b8f-007a-4e49-9e5f-0ce292ea0675___FREC_Pwd.M 5138.JPG
 264 	      916      	    3856.768559    	3f16d4f4-5cc6-4817-852f-6ab66dcee360___FREC_Pwd.M 0528.JPG
 265 	     18803     	    121.331702     	3f56f44a-0a1b-4bf7-abda-d1893f44abc3___FREC_Pwd.M 5090.JPG
 266 	     4923      	    549.096080     	3fdca6e2-38f7-4564-b019-d9dcb9897d6c___FREC_Pwd.M 4655.JPG
 267 	      383      	    7938.381201    	405685ad-41e4-4bca-b1ca-f7464141c46e___FREC_Pwd.M 0321.JPG
 268 	     3320      	    578.463855     	405eb186-3a7e-4160-896b-b23b25d06548___FREC_Pwd.M 4669.JPG
 269 	     1385      	    2065.920578    	4089802b-53ff-475e-a074-da6c0423a82a___FREC_Pwd.M 0313.JPG
 270 	      553      	    2891.320072    	40f6e95a-837c-4d31-a1b4-14351c25bd25___FREC_Pwd.M 4621.JPG
 271 	      441      	    7408.163265    	41113e0d-2d3c-4f71-bbf7-d9310ed23b5e___FREC_Pwd.M 4775.JPG
 272 	      360      	    6081.388889    	41493e9c-7e7b-49ce-b189-e5b772623a78___FREC_Pwd.M 4583.JPG
 273 	     1305      	    2350.191571    	41e2a7fa-2b13-4bdf-b17a-990cea0775cc___FREC_Pwd.M 0253.JPG
 274 	      817      	    3410.403917    	42435498-17af-4a69-acbd-c552cbdc2761___FREC_Pwd.M 4604.JPG
 275 	      492      	    3367.479675    	4288e46f-623e-4585-9740-1e916d1a13a7___FREC_Pwd.M 4734.JPG
 276 	     1470      	    1876.190476    	42ce6a15-e155-4865-b71b-2516e462dfe6___FREC_Pwd.M 4882.JPG
 277 	      269      	   12135.315985    	430e75b3-d67e-429a-936e-e64610dc0aa3___FREC_Pwd.M 0268.JPG
 278 	     2201      	    746.297138     	43289d9f-5de8-4b04-a455-24445a6efe54___FREC_Pwd.M 4750.JPG
 279 	     14112     	    103.472222     	437415ee-ae8f-4671-bd7c-becdcb15fb03___FREC_Pwd.M 5107.JPG
 280 	     13096     	    129.657911     	438f18e6-97c3-4462-96c0-4ae83790398b___FREC_Pwd.M 4824.JPG
 281 	     2341      	    793.635199     	43ed2a9b-8f85-4a79-b830-bbbeba856e79___FREC_Pwd.M 4498.JPG
 282 	     2674      	    1175.841436    	43f27e79-1bfb-43f7-94d0-ae7f096681a8___FREC_Pwd.M 0254.JPG
 283 	      944      	    2459.745763    	441b415a-197a-4880-a373-6821f5a14725___FREC_Pwd.M 4880.JPG
 284 	      978      	    3187.218814    	443ad125-b898-4421-816a-0f4a5db04d8c___FREC_Pwd.M 0539.JPG
 285 	     11484     	    281.948798     	443f2ed2-dacc-4f1b-8cfe-bfc2e4c3155d___FREC_Pwd.M 5157.JPG
 286 	     1031      	    1600.000000    	445eb8d9-0991-4415-835a-d1b6c1268ef2___FREC_Pwd.M 5001.JPG
 287 	      567      	    1180.952381    	44eb6a50-0475-4a84-9663-41b23e253535___FREC_Pwd.M 4687.JPG
 288 	      557      	    4813.644524    	455bb24d-94f8-4914-8fdc-6e1fd8008e78___FREC_Pwd.M 0342.JPG
 289 	      163      	   15938.036810    	45738ed0-df8b-4fcb-ac68-8393fcacbfec___FREC_Pwd.M 0498.JPG
 290 	     3605      	    715.700416     	45cf163b-2919-4194-82a1-5e6c0671767e___FREC_Pwd.M 5014.JPG
 291 	     5838      	    446.985269     	45fc7cc7-53eb-4ab6-a20b-50d03cbc2f41___FREC_Pwd.M 4538.JPG
 292 	      902      	    3135.920177    	460f7421-98c2-4477-b10b-88341b71f4f8___FREC_Pwd.M 0579.JPG
 293 	     1601      	    1790.630856    	46713371-70e1-4a42-9537-5781e602c174___FREC_Pwd.M 0384.JPG
 294 	      824      	    2971.359223    	474c1d4c-015f-4029-994f-90be5cfb3032___FREC_Pwd.M 4574.JPG
 295 	     1980      	    533.585859     	47fcda65-b8ab-458d-9d5a-734ef9fb2aca___FREC_Pwd.M 0455.JPG
 296 	      636      	    3994.811321    	48175408-eebb-4868-bc02-906a07a93b77___FREC_Pwd.M 0318.JPG
 297 	      825      	    4404.484848    	485a5bc3-01f2-4fe1-a99d-46315e428e29___FREC_Pwd.M 4462.JPG
 298 	     1970      	    911.725888     	486df68c-c24c-4ab0-87b0-6e79a8435ce8___FREC_Pwd.M 0399.JPG
 299 	      487      	    2064.681725    	48a8b952-2746-4a2d-95f0-18f6efcaa834___FREC_Pwd.M 4794.JPG
 300 	     1127      	    1390.505768    	49008a5d-9ba2-4291-ad7a-93c8bc72b4b2___FREC_Pwd.M 0463.JPG
 301 	      935      	    3947.593583    	498a52a4-eb74-42bf-9209-1bbb5d803342___FREC_Pwd.M 0567.JPG
 302 	     11867     	    136.639420     	49bef165-cf36-4fde-bd5e-77a942d3f1a0___FREC_Pwd.M 4820.JPG
 303 	     22722     	    104.981956     	4a681bd1-f177-4079-a67c-890eaa1fb016___FREC_Pwd.M 5097.JPG
 304 	     2374      	    1602.695872    	4aa7df26-15a1-40b2-80b7-19a6284a8ca3___FREC_Pwd.M 0569.JPG
 305 	      883      	    2449.150623    	4aaa4317-e0d2-4068-9416-0138cc27325a___FREC_Pwd.M 4607.JPG
 306 	     2760      	    403.260870     	4b177f1c-adfe-4a47-8c95-f03d5ffac8f3___FREC_Pwd.M 4847.JPG
 307 	     1639      	    1627.516779    	4b2f2df6-06e4-46c2-9c45-268ddbea8477___FREC_Pwd.M 0375.JPG
 308 	      397      	    2978.085642    	4b402153-97b6-4d4b-bb3e-b287349d7d41___FREC_Pwd.M 5025.JPG
 309 	      928      	    3617.025862    	4bbc2747-4250-4f66-ae71-fd178771f2f3___FREC_Pwd.M 4569.JPG
 310 	      232      	   10249.137931    	4bc900b6-d994-4356-920b-8e44574a4b4e___FREC_Pwd.M 0334.JPG
 311 	     1134      	    2755.026455    	4c46150b-476c-470b-963e-9dd64296200c___FREC_Pwd.M 0246.JPG
 312 	     4418      	    673.404255     	4c5ba905-216a-479d-8bca-6905d68c8279___FREC_Pwd.M 5147.JPG
 313 	     11353     	    271.311548     	4c756b73-5e7d-40ec-9b36-1866c49f2e43___FREC_Pwd.M 5156.JPG
 314 	      814      	    3546.314496    	4c823529-3235-4215-b13d-e74c16ea761a___FREC_Pwd.M 0331.JPG
 315 	     2213      	    778.174424     	4cb98a3a-3fb9-46a6-9c39-9d9f4c13ef9f___FREC_Pwd.M 0461.JPG
 316 	      481      	    3463.409563    	4cc877f9-6253-4b54-886c-c5cc5fd5e62c___FREC_Pwd.M 4717.JPG
 317 	     1415      	    969.328622     	4d275eaa-c496-4ab3-a58e-1929ec222506___FREC_Pwd.M 0397.JPG
 318 	      789      	    2383.523447    	4d2cc486-e10c-453c-a095-9b7eb48790a8___FREC_Pwd.M 0415.JPG
